cited_pub_title,cited_pub_year,cited_by_count_at_scrape,citing_title,citing_container,citing_url,citing_snippet,final_class,crossref_type,lens_id,lens_publication_number,lens_publication_date,lens_jurisdiction,lens_family_id,lens_applicants,lens_owners,lens_inventors
"Beware, Your Hands Reveal Your Secrets!",2014,204,Ambient Light Reflection-Based Eavesdropping Enhanced With cGAN,"G Zhang, H Fu, Z Xiang, X Zhou, P Hu… - IEEE Transactions …, 2024 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10679898/,"Sound eavesdropping using light has been an area of considerable interest and concern, as it can be achieved over long distances. However, previous work has often lacked stealth (eg …",unknown,journal-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,Continuous seamless mobile device authentication using a separate electronic wearable apparatus,"AD Molina-Markham, M Shrirang, R Peterson Jr… - US Patent …, 2018 - Google Patents",https://patents.google.com/patent/US9961547B1/en,"Computing, 4 (3): 165-179, 2007.(Continued) Primary Examiner—Asghar Bilgrami (74) Attorney, Agent, or Firm—BainwoodHuang ABSTRACT A technique performs a security …",patent,proceedings-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,WiPOS: A POS terminal password inference system based on wireless signals,"Z Zhang, N Avazov, J Liu… - IEEE Internet of …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9060824/,WiFi access points are sources of considerable security risks as the wireless signals have the potential to leak important private information such as passwords. This article examines …,unknown,journal-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,Trapped by the ui: The android case,"E Alepis, C Patsakis - International Symposium on Research in Attacks …, 2017 - Springer",https://link.springer.com/chapter/10.1007/978-3-319-66332-6_15,"Mobile devices are highly dependent on the design of user interfaces, since their size and computational cost introduce considerable constraints. UI and UX are interdependent since …",book,book-chapter,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,Context-aware intrusion detection method for smart devices with sensors,"AK Sikder, H Aksu, AS Uluagac - US Patent 10,417,413, 2019 - Google Patents",https://patents.google.com/patent/US10417413B2/en,"(57) ABSTRACT A smart device can include a data oriented sensor providing a numerical value, a logic oriented sensor providing a state, a sensor value collector connected to the …",patent,journal-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,KeyPrint: Practical Black-box Keystroke Inference Attacks to Mobile Devices,"Y Feng, D Liu, W Jin, L Gong - Proceedings of the ACM on Interactive …, 2025 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3729493,Recent years have shown substantial interest in revealing vulnerability issues of keystroke privacy on smartphones and tablets. While significant prior works have leveraged different …,unknown,journal-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,Continuous user authentication via unlabeled phone movement patterns,"R Kumar, PP Kundu, D Shukla… - 2017 IEEE International …, 2017 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8272696/,"In this paper, we propose a novel continuous authentication system for smartphone users. The proposed system entirely relies on unlabeled phone movement patterns collected …",unknown,proceedings-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,Personal PIN leakage from wearable devices,"C Wang, X Guo, Y Chen, Y Wang… - IEEE Transactions on …, 2017 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8006273/,"The proliferation of wearable devices, eg, smartwatches and activity trackers, with embedded sensors has already shown its great potential on monitoring and inferring human …",unknown,journal-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,Emerging NUI-based methods for user authentication: A new taxonomy and survey,"N Sae-Bae, J Wu, N Memon, J Konrad… - IEEE Transactions on …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8612950/,"As the convenience and cost benefits of natural user interface (NUI) technologies are hastening their wide adoption, computing devices equipped with such interfaces are …",review,journal-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,BrokenStrokes: on the (in) security of wireless keyboards,"G Oligeri, S Sciancalepore, S Raponi… - Proceedings of the 13th …, 2020 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3395351.3399351,"Wireless devices resorting to event-triggered communications have been proved to suffer critical privacy issues, due to the intrinsic leakage associated with radio-frequency (RF) …",unknown,journal-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,Synergistic Multi-Modal Keystroke Eavesdropping in Virtual Reality With Vision and Wi-Fi,"J Li, Y Meng, F Liu, T Dong, S Du… - IEEE Transactions …, 2025 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/11121345/,"In panoramic and immersive virtual reality (VR) scenarios, users type on a floating and invisible keyboard, which cannot be observed by external adversaries, creating the illusion …",unknown,journal-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,Slogger: Smashing motion-based touchstroke logging with transparent system noise,"P Shrestha, M Mohamed, N Saxena - … of the 9th ACM Conference on …, 2016 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/2939918.2939924,"Recent research shows that it is possible to infer a user's touchscreen inputs (eg, passwords) on Android devices based on inertial (motion/position) sensors, currently freely …",unknown,journal-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,PassNum: A usable and secure method against repeated shoulder surfing,"A Ahmad, M Asif, I Hamid, H Aljuaid - Behaviour & Information …, 2025 - Taylor & Francis",https://www.tandfonline.com/doi/abs/10.1080/0144929X.2025.2469665,"Conventional PIN and password methods failed to be resilient against observational attacks. In the wake of usable security, this gap is filled with enormous proposals of graphical …",unknown,journal-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,Vivisnoop: Someone is snooping your typing without seeing it!,"K Jin, S Fang, C Peng, Z Teng, X Mao… - … IEEE Conference on …, 2017 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8228624/,"In the paper, we present ViViSnoop, a novel video-assisted keystroke inference attack which snoops the victim user's typed input without visually seeing it. Instead, it infers the typed …",unknown,proceedings-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,Identifying smartphone users based on their activity patterns via mobile sensing,"M Ehatisham-ul-Haq, MA Azam, U Naeem… - Procedia computer …, 2017 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1877050917317593,"Smartphones are ubiquitous devices that enable users to perform many of their routine tasks anytime and anywhere. With the advancement in information technology, smartphones are …",unknown,journal-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,Deep learning approach for a dynamic swipe gestures based continuous authentication,"Z Naji, D Bouzidi - The International Conference on Artificial Intelligence …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-27762-7_5,"The amount of sensitive data stored on mobile devices has increased. Current mobile device security schemas, such as pins, passwords, patterns, or even physiological …",book,book-chapter,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,SBTDDL: A novel framework for sensor-based threats detection on Android smartphones using deep learning,"S Manimaran, VN Sastry, NP Gopalan - Computers & Security, 2022 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0167404822001249,Sensors in the smartphone play a vital role in various user-friendly mobile services. The mobile application requires user permission to access the permission imposed sensors and …,unknown,journal-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,An empirical study of touch-based authentication methods on smartwatches,"Y Zhao, Z Qiu, Y Yang, W Li, M Fan - Proceedings of the 2017 ACM …, 2017 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3123021.3123049,"The emergence of smartwatches poses new challenges to information security. Although there are mature touch-based authentication methods for smartphones, the effectiveness of …",unknown,proceedings-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,HM-Auth: Redefining User Authentication in Immersive Virtual World Through Hand Movement Signatures,"SRK Gopal, P Gyreyiri, D Shukla - 2024 IEEE 18th International …, 2024 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10582019/,"In the realm of Virtual Reality (VR), passwords and pins are primary methods of user authentication for application and device access. Despite the well-documented security …",unknown,proceedings-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,Draw-a-deep pattern: Drawing pattern-based smartphone user authentication based on temporal convolutional neural network,"J Kim, P Kang - Applied Sciences, 2022 - mdpi.com",https://www.mdpi.com/2076-3417/12/15/7590,"Present-day smartphones provide various conveniences, owing to high-end hardware specifications and advanced network technology. Consequently, people rely heavily on …",unknown,journal-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,LaserKey: Eavesdropping Keyboard Typing Leveraging Vibrational Emanations via Laser Sensing,"C Luo, Z Xie, Y Huang, G Chen, H Yao… - IEEE Transactions …, 2025 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10843854/,Reconstructing keyboard input through side-channel attacks has posed significant threats to user security. While conventional keystroke eavesdropping attacks have demonstrated …,unknown,journal-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,ClickLeak: Keystroke leaks through multimodal sensors in cyber-physical social networks,"F Li, X Wang, H Chen, K Sharif, Y Wang - IEEE Access, 2017 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8118065/,"Public social environments are hot beds of security leaks, either they are virtual or physical. The nature of social settings allows numerous people to co-exist in the same space. This …",unknown,journal-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,Smartwatch dynamics: A novel modality and solution to attacks on cyber-behavioral biometrics for continuous verification?,"KA Rahman, N Alam, J Musarrat… - 2020 International …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9297226/,"The cyber-behavioral biometric modalities such as keystroke dynamics, mouse dynamics, and touch screen dynamics have come under attacks of different forms in recent days. To …",unknown,proceedings-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,Your PIN is Mine: Uncovering Users' PINs at Point of Sale Machines,"S Cecconello, M Cardaioli, L Pasa… - … on Dependable and …, 2025 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/11119217/,"Point of Sale (PoS) machines have become extremely popular recently. In many economies, most transactions occur using them. Although PoS technology is evolving, PINs are still …",unknown,journal-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,Find me a safe zone: A countermeasure for channel state information based attacks,"J Zhang, Z Tang, M Li, D Fang, X Chen, Z Wang - Computers & Security, 2019 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0167404818311337,"Recently, channel state information (CSI) is shown to be an effective side-channel to perform attacks in public environments. Prior work has demonstrated that by analyzing how the CSI …",unknown,journal-article,,,,,,,,
"Beware, Your Hands Reveal Your Secrets!",2014,204,Continuous smartphone authentication using wristbands,"S Mare, R Rawassizadeh… - … of the Workshop …, 2019 - digitalcommons.dartmouth.edu",https://digitalcommons.dartmouth.edu/facoa/4013/,"Many users find current smartphone authentication methods (PINs, swipe patterns) to be burdensome, leading them to weaken or disable the authentication. Although some phones …",unknown,proceedings-article,,,,,,,,
